Time,Node,S,E,I,R
45,7,7019.0,0.0,0.0,121652.06
45,8,5329.0,0.0,0.0,90000.95
45,9,6918.0,0.0,0.0,128432.484
45,10,3336.0,0.0,0.0,55961.477
45,11,5644.0,0.0,0.0,97671.92
45,12,6273.0,0.0,0.0,111321.13
45,13,6592.0,0.0,0.0,123791.52
46,0,524.0,7.0,138.0,26426.812
46,1,713.0,0.0,0.0,32604.973
46,2,1231.0,0.0,0.0,37821.312
46,3,2783.0,0.0,0.0,54828.34
46,4,4545.0,0.0,0.0,77585.9
46,5,2793.0,0.0,0.0,51197.9
46,6,7454.0,0.0,0.0,141140.94
46,7,7019.0,0.0,0.0,121647.766
46,8,5329.0,0.0,0.0,89997.766
46,9,6918.0,0.0,0.0,128427.92
46,10,3336.0,0.0,0.0,55959.492
46,11,5644.0,0.0,0.0,97668.46
46,12,6273.0,0.0,0.0,111317.21
46,13,6592.0,0.0,0.0,123787.14
47,0,520.0,11.0,130.0,26432.596
47,1,713.0,0.0,0.0,32602.262
47,2,1231.0,0.0,0.0,37818.562
47,3,2783.0,0.0,0.0,54825.027
47,4,4545.0,0.0,0.0,77581.17
47,5,2793.0,0.0,0.0,51194.793
47,6,7454.0,0.0,0.0,141135.12
47,7,7019.0,0.0,0.0,121643.46
47,8,5329.0,0.0,0.0,89994.57
47,9,6918.0,0.0,0.0,128423.37
47,10,3336.0,0.0,0.0,55957.508
47,11,5644.0,0.0,0.0,97665.0
47,12,6273.0,0.0,0.0,111313.29
47,13,6592.0,0.0,0.0,123782.766
48,0,516.0,10.0,128.0,26437.379
48,1,713.0,0.0,0.0,32599.55
48,2,1231.0,0.0,0.0,37815.816
48,3,2783.0,0.0,0.0,54821.72
48,4,4545.0,0.0,0.0,77576.44
48,5,2793.0,0.0,0.0,51191.688
48,6,7454.0,0.0,0.0,141129.31
48,7,7019.0,0.0,0.0,121639.164
48,8,5329.0,0.0,0.0,89991.375
48,9,6918.0,0.0,0.0,128418.81
48,10,3336.0,0.0,0.0,55955.523
48,11,5644.0,0.0,0.0,97661.54
48,12,6273.0,0.0,0.0,111309.37
48,13,6592.0,0.0,0.0,123778.39
49,0,513.0,9.0,129.0,26439.164
49,1,714.0,0.0,0.0,32596.838
49,2,1203.0,0.0,0.0,37431.07
49,3,2795.0,0.0,0.0,54818.406
49,4,4563.0,0.0,0.0,77570.71
49,5,2805.0,0.0,0.0,51188.586
49,6,7508.0,0.0,0.0,141120.5
49,7,7071.0,0.0,0.0,121633.86
49,8,5367.0,0.0,0.0,89988.18
49,9,6973.0,0.0,0.0,128412.25
49,10,3360.0,0.0,0.0,55952.54
49,11,5686.0,0.0,0.0,97654.08
49,12,6321.0,0.0,0.0,111304.445
49,13,6645.0,0.0,0.0,123771.016
50,0,510.0,9.0,132.0,26436.95
50,1,714.0,0.0,0.0,32594.127
50,2,1203.0,0.0,0.0,37428.324
50,3,2795.0,0.0,0.0,54815.098
50,4,4563.0,0.0,0.0,77565.984
50,5,2805.0,0.0,0.0,51185.484
50,6,7508.0,0.0,0.0,141114.69
50,7,7071.0,0.0,0.0,121629.56
50,8,5367.0,0.0,0.0,89984.984
50,9,6973.0,0.0,0.0,128407.7
50,10,3360.0,0.0,0.0,55950.555
50,11,5686.0,0.0,0.0,97650.625
50,12,6321.0,0.0,0.0,111300.52
50,13,6645.0,0.0,0.0,123766.63
51,0,507.0,9.0,128.0,26441.732
51,1,714.0,0.0,0.0,32591.416
51,2,1203.0,0.0,0.0,37425.58
51,3,2795.0,0.0,0.0,54811.79
51,4,4563.0,0.0,0.0,77561.25
51,5,2805.0,0.0,0.0,51182.383
51,6,7508.0,0.0,0.0,141108.88
51,7,7071.0,0.0,0.0,121625.266
51,8,5367.0,0.0,0.0,89981.8
51,9,6973.0,0.0,0.0,128403.14
51,10,3360.0,0.0,0.0,55948.57
51,11,5686.0,0.0,0.0,97647.164
51,12,6321.0,0.0,0.0,111296.61
51,13,6645.0,0.0,0.0,123762.26
52,0,506.0,8.0,122.0,26447.516
52,1,714.0,0.0,0.0,32588.705
52,2,1203.0,0.0,0.0,37422.83
52,3,2795.0,0.0,0.0,54808.477
52,4,4563.0,0.0,0.0,77556.52
52,5,2805.0,0.0,0.0,51179.277
52,6,7508.0,0.0,0.0,141103.06
52,7,7071.0,0.0,0.0,121620.97
52,8,5367.0,0.0,0.0,89978.61
52,9,6973.0,0.0,0.0,128398.59
52,10,3360.0,0.0,0.0,55946.586
52,11,5686.0,0.0,0.0,97643.7
52,12,6321.0,0.0,0.0,111292.69
52,13,6645.0,0.0,0.0,123757.88
53,0,502.0,9.0,119.0,26451.3
53,1,714.0,0.0,0.0,32585.994
53,2,1203.0,0.0,0.0,37420.082
53,3,2795.0,0.0,0.0,54805.168
53,4,4563.0,0.0,0.0,77551.8
53,5,2805.0,0.0,0.0,51176.17
53,6,7508.0,0.0,0.0,141097.25
53,7,7071.0,0.0,0.0,121616.67
53,8,5367.0,0.0,0.0,89975.414
53,9,6973.0,0.0,0.0,128394.04
53,10,3360.0,0.0,0.0,55944.6
53,11,5686.0,0.0,0.0,97640.25
53,12,6321.0,0.0,0.0,111288.766
53,13,6645.0,0.0,0.0,123753.51
54,0,500.0,7.0,118.0,26454.086
54,1,714.0,0.0,0.0,32583.285
54,2,1203.0,0.0,0.0,37417.336
54,3,2795.0,0.0,0.0,54801.86
54,4,4563.0,0.0,0.0,77547.06
54,5,2805.0,0.0,0.0,51173.074
54,6,7508.0,0.0,0.0,141091.44
54,7,7071.0,0.0,0.0,121612.375
54,8,5367.0,0.0,0.0,89972.22
54,9,6973.0,0.0,0.0,128389.484
54,10,3360.0,0.0,0.0,55942.617
54,11,5686.0,0.0,0.0,97636.79
54,12,6321.0,0.0,0.0,111284.84
54,13,6645.0,0.0,0.0,123749.125
55,0,495.0,8.0,115.0,26458.871
55,1,714.0,0.0,0.0,32580.574
55,2,1203.0,0.0,0.0,37414.594
55,3,2795.0,0.0,0.0,54798.55
55,4,4563.0,0.0,0.0,77542.34
55,5,2805.0,0.0,0.0,51169.973
55,6,7508.0,0.0,0.0,141085.64
55,7,7071.0,0.0,0.0,121608.08
55,8,5367.0,0.0,0.0,89969.03
55,9,6973.0,0.0,0.0,128384.93
55,10,3360.0,0.0,0.0,55940.633
55,11,5686.0,0.0,0.0,97633.33
55,12,6321.0,0.0,0.0,111280.93
55,13,6645.0,0.0,0.0,123744.76
56,0,496.0,6.0,111.0,26462.656
56,1,715.0,0.0,0.0,32577.867
56,2,1170.0,0.0,0.0,37036.848
56,3,2807.0,0.0,0.0,54795.242
56,4,4581.0,0.0,0.0,77537.62
56,5,2817.0,0.0,0.0,51166.87
56,6,7561.0,0.0,0.0,141079.83
56,7,7123.0,0.0,0.0,121601.78
56,8,5405.0,0.0,0.0,89962.84
56,9,7027.0,0.0,0.0,128378.375
56,10,3384.0,0.0,0.0,55938.652
56,11,5728.0,0.0,0.0,97629.875
56,12,6369.0,0.0,0.0,111277.016
56,13,6698.0,0.0,0.0,123738.38
57,0,496.0,4.0,107.0,26466.441
57,1,715.0,0.0,0.0,32575.156
57,2,1170.0,0.0,0.0,37034.1
57,3,2807.0,0.0,0.0,54791.934
57,4,4581.0,0.0,0.0,77532.89
57,5,2817.0,0.0,0.0,51163.77
57,6,7561.0,0.0,0.0,141074.02
57,7,7123.0,0.0,0.0,121597.484
57,8,5405.0,0.0,0.0,89959.65
57,9,7027.0,0.0,0.0,128373.83
57,10,3384.0,0.0,0.0,55936.668
57,11,5728.0,0.0,0.0,97626.414
57,12,6369.0,0.0,0.0,111273.09
57,13,6698.0,0.0,0.0,123734.01
58,0,494.0,3.0,102.0,26472.229
58,1,715.0,0.0,0.0,32572.45
58,2,1170.0,0.0,0.0,37031.355
58,3,2807.0,0.0,0.0,54788.625
58,4,4581.0,0.0,0.0,77528.164
58,5,2817.0,0.0,0.0,51160.668
58,6,7561.0,0.0,0.0,141068.22
58,7,7123.0,0.0,0.0,121593.19
58,8,5405.0,0.0,0.0,89956.45
58,9,7027.0,0.0,0.0,128369.27
58,10,3384.0,0.0,0.0,55934.688
58,11,5728.0,0.0,0.0,97622.96
58,12,6369.0,0.0,0.0,111269.18
58,13,6698.0,0.0,0.0,123729.63
59,0,492.0,3.0,102.0,26472.016
59,1,715.0,0.0,0.0,32569.738
59,2,1170.0,0.0,0.0,37028.61
59,3,2807.0,0.0,0.0,54785.316
59,4,4581.0,0.0,0.0,77523.44
59,5,2817.0,0.0,0.0,51157.57
59,6,7561.0,0.0,0.0,141062.4
59,7,7123.0,0.0,0.0,121588.9
59,8,5405.0,0.0,0.0,89953.266
59,9,7027.0,0.0,0.0,128364.72
59,10,3384.0,0.0,0.0,55932.703
59,11,5728.0,0.0,0.0,97619.5
59,12,6369.0,0.0,0.0,111265.26
59,13,6698.0,0.0,0.0,123725.26
60,0,491.0,4.0,93.0,26478.8
60,1,715.0,0.0,0.0,32567.031
60,2,1170.0,0.0,0.0,37025.867
60,3,2807.0,0.0,0.0,54782.01
60,4,4581.0,0.0,0.0,77518.71
60,5,2817.0,0.0,0.0,51154.47
60,6,7561.0,0.0,0.0,141056.6
60,7,7123.0,0.0,0.0,121584.6
60,8,5405.0,0.0,0.0,89950.08
60,9,7027.0,0.0,0.0,128360.17
60,10,3384.0,0.0,0.0,55930.72
60,11,5728.0,0.0,0.0,97616.05
60,12,6369.0,0.0,0.0,111261.34
60,13,6698.0,0.0,0.0,123720.89
61,0,486.0,7.0,91.0,26480.588
61,1,715.0,0.0,0.0,32564.322
61,2,1170.0,0.0,0.0,37023.12
61,3,2807.0,0.0,0.0,54778.703
61,4,4581.0,0.0,0.0,77513.984
61,5,2817.0,0.0,0.0,51151.367
61,6,7561.0,0.0,0.0,141050.78
61,7,7123.0,0.0,0.0,121580.31
61,8,5405.0,0.0,0.0,89946.89
61,9,7027.0,0.0,0.0,128355.625
61,10,3384.0,0.0,0.0,55928.74
61,11,5728.0,0.0,0.0,97612.59
61,12,6369.0,0.0,0.0,111257.43
61,13,6698.0,0.0,0.0,123716.516
62,0,484.0,5.0,89.0,26484.375
62,1,715.0,0.0,0.0,32561.613
62,2,1170.0,0.0,0.0,37020.38
62,3,2807.0,0.0,0.0,54775.4
62,4,4581.0,0.0,0.0,77509.266
62,5,2817.0,0.0,0.0,51148.266
62,6,7561.0,0.0,0.0,141044.98
62,7,7123.0,0.0,0.0,121576.016
62,8,5405.0,0.0,0.0,89943.7
62,9,7027.0,0.0,0.0,128351.07
62,10,3384.0,0.0,0.0,55926.758
62,11,5728.0,0.0,0.0,97609.13
62,12,6369.0,0.0,0.0,111253.516
62,13,6698.0,0.0,0.0,123712.14
63,0,485.0,1.0,83.0,26492.162
63,1,716.0,0.0,0.0,32558.906
63,2,1130.0,0.0,0.0,36646.633
63,3,2820.0,0.0,0.0,54772.09
63,4,4599.0,0.0,0.0,77504.54
63,5,2829.0,0.0,0.0,51145.168
63,6,7615.0,0.0,0.0,141039.19
63,7,7175.0,0.0,0.0,121570.72
63,8,5444.0,0.0,0.0,89938.516
63,9,7082.0,0.0,0.0,128345.516
63,10,3408.0,0.0,0.0,55924.773
63,11,5770.0,0.0,0.0,97603.68
63,12,6417.0,0.0,0.0,111248.59
63,13,6750.0,0.0,0.0,123704.77
64,0,485.0,1.0,81.0,26491.95
64,1,716.0,0.0,0.0,32556.2
64,2,1130.0,0.0,0.0,36643.89
64,3,2820.0,0.0,0.0,54768.785
64,4,4599.0,0.0,0.0,77499.82
64,5,2829.0,0.0,0.0,51142.07
64,6,7615.0,0.0,0.0,141033.38
64,7,7175.0,0.0,0.0,121566.43
64,8,5444.0,0.0,0.0,89935.32
64,9,7082.0,0.0,0.0,128340.97
64,10,3408.0,0.0,0.0,55922.793
64,11,5770.0,0.0,0.0,97600.23
64,12,6417.0,0.0,0.0,111244.68
64,13,6750.0,0.0,0.0,123700.4
65,0,484.0,1.0,76.0,26495.736
65,1,716.0,0.0,0.0,32553.492
65,2,1130.0,0.0,0.0,36641.15
65,3,2820.0,0.0,0.0,54765.48
65,4,4599.0,0.0,0.0,77495.09
65,5,2829.0,0.0,0.0,51138.97
65,6,7615.0,0.0,0.0,141027.56
65,7,7175.0,0.0,0.0,121562.13
65,8,5444.0,0.0,0.0,89932.13
65,9,7082.0,0.0,0.0,128336.42
65,10,3408.0,0.0,0.0,55920.812
65,11,5770.0,0.0,0.0,97596.766
65,12,6417.0,0.0,0.0,111240.766
65,13,6750.0,0.0,0.0,123696.03
66,0,483.0,2.0,69.0,26500.523
66,1,716.0,0.0,0.0,32550.785
66,2,1130.0,0.0,0.0,36638.406
66,3,2820.0,0.0,0.0,54762.17
66,4,4599.0,0.0,0.0,77490.375
66,5,2829.0,0.0,0.0,51135.87
66,6,7615.0,0.0,0.0,141021.77
66,7,7175.0,0.0,0.0,121557.84
66,8,5444.0,0.0,0.0,89928.945
66,9,7082.0,0.0,0.0,128331.875
66,10,3408.0,0.0,0.0,55918.832
66,11,5770.0,0.0,0.0,97593.31
66,12,6417.0,0.0,0.0,111236.85
66,13,6750.0,0.0,0.0,123691.66
67,0,483.0,1.0,68.0,26500.312
67,1,716.0,0.0,0.0,32548.078
67,2,1130.0,0.0,0.0,36635.66
67,3,2820.0,0.0,0.0,54758.867
67,4,4599.0,0.0,0.0,77485.66
67,5,2829.0,0.0,0.0,51132.773
67,6,7615.0,0.0,0.0,141015.97
67,7,7175.0,0.0,0.0,121553.555
67,8,5444.0,0.0,0.0,89925.76
67,9,7082.0,0.0,0.0,128327.33
67,10,3408.0,0.0,0.0,55916.85
67,11,5770.0,0.0,0.0,97589.86
67,12,6417.0,0.0,0.0,111232.94
67,13,6750.0,0.0,0.0,123687.29
68,0,483.0,1.0,65.0,26501.1
68,1,716.0,0.0,0.0,32545.371
68,2,1130.0,0.0,0.0,36632.92
68,3,2820.0,0.0,0.0,54755.562
68,4,4599.0,0.0,0.0,77480.93
68,5,2829.0,0.0,0.0,51129.676
68,6,7615.0,0.0,0.0,141010.16
68,7,7175.0,0.0,0.0,121549.266
68,8,5444.0,0.0,0.0,89922.58
68,9,7082.0,0.0,0.0,128322.78
68,10,3408.0,0.0,0.0,55914.867
68,11,5770.0,0.0,0.0,97586.41
68,12,6417.0,0.0,0.0,111229.02
68,13,6750.0,0.0,0.0,123682.92
69,0,481.0,3.0,60.0,26503.887
69,1,716.0,0.0,0.0,32542.664
69,2,1130.0,0.0,0.0,36630.176
69,3,2820.0,0.0,0.0,54752.258
69,4,4599.0,0.0,0.0,77476.21
69,5,2829.0,0.0,0.0,51126.58
69,6,7615.0,0.0,0.0,141004.36
69,7,7175.0,0.0,0.0,121544.97
69,8,5444.0,0.0,0.0,89919.38
69,9,7082.0,0.0,0.0,128318.234
69,10,3408.0,0.0,0.0,55912.89
69,11,5770.0,0.0,0.0,97582.95
69,12,6417.0,0.0,0.0,111225.11
69,13,6750.0,0.0,0.0,123678.55
70,0,481.0,3.0,56.0,26506.676
70,1,717.0,0.0,0.0,32539.957
70,2,1073.0,0.0,0.0,36275.438
70,3,2832.0,0.0,0.0,54748.957
70,4,4617.0,0.0,0.0,77471.49
70,5,2840.0,0.0,0.0,51123.48
70,6,7669.0,0.0,0.0,140996.56
70,7,7227.0,0.0,0.0,121538.68
70,8,5483.0,0.0,0.0,89916.195
70,9,7137.0,0.0,0.0,128309.69
70,10,3432.0,0.0,0.0,55907.906
70,11,5812.0,0.0,0.0,97579.5
70,12,6465.0,0.0,0.0,111216.195
70,13,6802.0,0.0,0.0,123671.18
71,0,480.0,3.0,55.0,26506.465
71,1,717.0,0.0,0.0,32537.254
71,2,1073.0,0.0,0.0,36272.695
71,3,2832.0,0.0,0.0,54745.652
71,4,4617.0,0.0,0.0,77466.77
71,5,2840.0,0.0,0.0,51120.383
71,6,7669.0,0.0,0.0,140990.75
71,7,7227.0,0.0,0.0,121534.39
71,8,5483.0,0.0,0.0,89913.016
71,9,7137.0,0.0,0.0,128305.14
71,10,3432.0,0.0,0.0,55905.926
71,11,5812.0,0.0,0.0,97576.05
71,12,6465.0,0.0,0.0,111212.28
71,13,6802.0,0.0,0.0,123666.81
72,0,479.0,3.0,55.0,26505.254
72,1,717.0,0.0,0.0,32534.547
72,2,1073.0,0.0,0.0,36269.953
72,3,2832.0,0.0,0.0,54742.348
72,4,4617.0,0.0,0.0,77462.055
72,5,2840.0,0.0,0.0,51117.29
72,6,7669.0,0.0,0.0,140984.97
72,7,7227.0,0.0,0.0,121530.1
72,8,5483.0,0.0,0.0,89909.83
72,9,7137.0,0.0,0.0,128300.59
72,10,3432.0,0.0,0.0,55903.945
72,11,5812.0,0.0,0.0,97572.59
72,12,6465.0,0.0,0.0,111208.375
72,13,6802.0,0.0,0.0,123662.445
73,0,479.0,1.0,54.0,26506.043
73,1,717.0,0.0,0.0,32531.844
73,2,1073.0,0.0,0.0,36267.21
73,3,2832.0,0.0,0.0,54739.047
73,4,4617.0,0.0,0.0,77457.336
73,5,2840.0,0.0,0.0,51114.19
73,6,7669.0,0.0,0.0,140979.16
73,7,7227.0,0.0,0.0,121525.81
73,8,5483.0,0.0,0.0,89906.64
73,9,7137.0,0.0,0.0,128296.05
73,10,3432.0,0.0,0.0,55901.97
73,11,5812.0,0.0,0.0,97569.14
73,12,6465.0,0.0,0.0,111204.46
73,13,6802.0,0.0,0.0,123658.08
74,0,478.0,2.0,52.0,26505.832
74,1,717.0,0.0,0.0,32529.139
74,2,1073.0,0.0,0.0,36264.473
74,3,2832.0,0.0,0.0,54735.742
74,4,4617.0,0.0,0.0,77452.61
74,5,2840.0,0.0,0.0,51111.098
74,6,7669.0,0.0,0.0,140973.36
74,7,7227.0,0.0,0.0,121521.52
74,8,5483.0,0.0,0.0,89903.45
74,9,7137.0,0.0,0.0,128291.5
74,10,3432.0,0.0,0.0,55899.99
74,11,5812.0,0.0,0.0,97565.69
74,12,6465.0,0.0,0.0,111200.55
74,13,6802.0,0.0,0.0,123653.71
75,0,476.0,3.0,50.0,26506.621
75,1,717.0,0.0,0.0,32526.434
75,2,1073.0,0.0,0.0,36261.73
75,3,2832.0,0.0,0.0,54732.44
75,4,4617.0,0.0,0.0,77447.9
75,5,2840.0,0.0,0.0,51108.0
75,6,7669.0,0.0,0.0,140967.56
75,7,7227.0,0.0,0.0,121517.234
75,8,5483.0,0.0,0.0,89900.266
75,9,7137.0,0.0,0.0,128286.96
75,10,3432.0,0.0,0.0,55898.008
75,11,5812.0,0.0,0.0,97562.24
75,12,6465.0,0.0,0.0,111196.64
75,13,6802.0,0.0,0.0,123649.34
76,0,476.0,2.0,49.0,26506.412
76,1,717.0,0.0,0.0,32523.727
76,2,1073.0,0.0,0.0,36258.992
76,3,2832.0,0.0,0.0,54729.137
76,4,4617.0,0.0,0.0,77443.18
76,5,2840.0,0.0,0.0,51104.906
76,6,7669.0,0.0,0.0,140961.77
76,7,7227.0,0.0,0.0,121512.945
76,8,5483.0,0.0,0.0,89897.086
76,9,7137.0,0.0,0.0,128282.414
76,10,3432.0,0.0,0.0,55896.027
76,11,5812.0,0.0,0.0,97558.79
76,12,6465.0,0.0,0.0,111192.73
76,13,6802.0,0.0,0.0,123644.98
77,0,475.0,3.0,46.0,26508.201
77,1,718.0,0.0,0.0,32521.025
77,2,1033.0,0.0,0.0,35886.25
77,3,2844.0,0.0,0.0,54725.836
77,4,4635.0,0.0,0.0,77438.46
77,5,2851.0,0.0,0.0,51101.81
77,6,7723.0,0.0,0.0,140952.97
77,7,7279.0,0.0,0.0,121507.66
77,8,5522.0,0.0,0.0,89892.91
77,9,7192.0,0.0,0.0,128275.875
77,10,3456.0,0.0,0.0,55894.047
77,11,5852.0,0.0,0.0,97552.34
77,12,6513.0,0.0,0.0,111188.82
77,13,6855.0,0.0,0.0,123638.61
78,0,474.0,3.0,45.0,26507.992
78,1,718.0,0.0,0.0,32518.32
78,2,1033.0,0.0,0.0,35883.51
78,3,2844.0,0.0,0.0,54722.535
78,4,4635.0,0.0,0.0,77433.75
78,5,2851.0,0.0,0.0,51098.715
78,6,7723.0,0.0,0.0,140947.17
78,7,7279.0,0.0,0.0,121503.375
78,8,5522.0,0.0,0.0,89889.72
78,9,7192.0,0.0,0.0,128271.33
78,10,3456.0,0.0,0.0,55892.07
78,11,5852.0,0.0,0.0,97548.89
78,12,6513.0,0.0,0.0,111184.91
78,13,6855.0,0.0,0.0,123634.25
79,0,474.0,1.0,46.0,26506.781
79,1,718.0,0.0,0.0,32515.617
79,2,1033.0,0.0,0.0,35880.77
79,3,2844.0,0.0,0.0,54719.234
79,4,4635.0,0.0,0.0,77429.03
79,5,2851.0,0.0,0.0,51095.62
79,6,7723.0,0.0,0.0,140941.38
79,7,7279.0,0.0,0.0,121499.086
79,8,5522.0,0.0,0.0,89886.53
79,9,7192.0,0.0,0.0,128266.79
79,10,3456.0,0.0,0.0,55890.09
79,11,5852.0,0.0,0.0,97545.44
79,12,6513.0,0.0,0.0,111181.0
79,13,6855.0,0.0,0.0,123629.88
80,0,472.0,3.0,44.0,26506.574
80,1,718.0,0.0,0.0,32512.914
80,2,1033.0,0.0,0.0,35878.03
80,3,2844.0,0.0,0.0,54715.934
80,4,4635.0,0.0,0.0,77424.31
80,5,2851.0,0.0,0.0,51092.527
80,6,7723.0,0.0,0.0,140935.58
80,7,7279.0,0.0,0.0,121494.8
80,8,5522.0,0.0,0.0,89883.35
80,9,7192.0,0.0,0.0,128262.24
80,10,3456.0,0.0,0.0,55888.113
80,11,5852.0,0.0,0.0,97541.99
80,12,6513.0,0.0,0.0,111177.09
80,13,6855.0,0.0,0.0,123625.516
81,0,472.0,2.0,41.0,26508.363
81,1,718.0,0.0,0.0,32510.21
81,2,1033.0,0.0,0.0,35875.293
81,3,2844.0,0.0,0.0,54712.633
81,4,4635.0,0.0,0.0,77419.6
81,5,2851.0,0.0,0.0,51089.43
81,6,7723.0,0.0,0.0,140929.78
81,7,7279.0,0.0,0.0,121490.516
81,8,5522.0,0.0,0.0,89880.164
81,9,7192.0,0.0,0.0,128257.7
81,10,3456.0,0.0,0.0,55886.133
81,11,5852.0,0.0,0.0,97538.55
81,12,6513.0,0.0,0.0,111173.18
81,13,6855.0,0.0,0.0,123621.16
82,0,472.0,1.0,41.0,26507.154
82,1,718.0,0.0,0.0,32507.508
82,2,1033.0,0.0,0.0,35872.555
82,3,2844.0,0.0,0.0,54709.332
82,4,4635.0,0.0,0.0,77414.88
82,5,2851.0,0.0,0.0,51086.336
82,6,7723.0,0.0,0.0,140923.98
82,7,7279.0,0.0,0.0,121486.23
82,8,5522.0,0.0,0.0,89876.984
82,9,7192.0,0.0,0.0,128253.16
82,10,3456.0,0.0,0.0,55884.156
82,11,5852.0,0.0,0.0,97535.09
82,12,6513.0,0.0,0.0,111169.27
82,13,6855.0,0.0,0.0,123616.79
83,0,472.0,0.0,39.0,26507.945
83,1,718.0,0.0,0.0,32504.805
83,2,1033.0,0.0,0.0,35869.816
83,3,2844.0,0.0,0.0,54706.03
83,4,4635.0,0.0,0.0,77410.17
83,5,2851.0,0.0,0.0,51083.246
83,6,7723.0,0.0,0.0,140918.19
83,7,7279.0,0.0,0.0,121481.94
83,8,5522.0,0.0,0.0,89873.8
83,9,7192.0,0.0,0.0,128248.62
83,10,3456.0,0.0,0.0,55882.18
83,11,5852.0,0.0,0.0,97531.64
83,12,6513.0,0.0,0.0,111165.36
83,13,6855.0,0.0,0.0,123612.42
84,0,473.0,0.0,37.0,26507.738
84,1,719.0,0.0,0.0,32502.104
84,2,983.0,0.0,0.0,35505.08
84,3,2857.0,0.0,0.0,54702.734
84,4,4653.0,0.0,0.0,77405.45
84,5,2863.0,0.0,0.0,51080.152
84,6,7777.0,0.0,0.0,140909.4
84,7,7331.0,0.0,0.0,121475.66
84,8,5561.0,0.0,0.0,89870.62
84,9,7247.0,0.0,0.0,128242.08
84,10,3480.0,0.0,0.0,55880.2
84,11,5894.0,0.0,0.0,97528.195
84,12,6561.0,0.0,0.0,111158.45
84,13,6908.0,0.0,0.0,123606.06
85,0,473.0,0.0,33.0,26509.53
85,1,719.0,0.0,0.0,32499.402
85,2,983.0,0.0,0.0,35502.34
85,3,2857.0,0.0,0.0,54699.434
85,4,4653.0,0.0,0.0,77400.74
85,5,2863.0,0.0,0.0,51077.06
85,6,7777.0,0.0,0.0,140903.61
85,7,7331.0,0.0,0.0,121471.375
85,8,5561.0,0.0,0.0,89867.44
85,9,7247.0,0.0,0.0,128237.54
85,10,3480.0,0.0,0.0,55878.223
85,11,5894.0,0.0,0.0,97524.75
85,12,6561.0,0.0,0.0,111154.55
85,13,6908.0,0.0,0.0,123601.7
86,0,473.0,0.0,28.0,26512.32
86,1,719.0,0.0,0.0,32496.7
86,2,983.0,0.0,0.0,35499.6
86,3,2857.0,0.0,0.0,54696.137
86,4,4653.0,0.0,0.0,77396.03
86,5,2863.0,0.0,0.0,51073.97
86,6,7777.0,0.0,0.0,140897.81
86,7,7331.0,0.0,0.0,121467.086
86,8,5561.0,0.0,0.0,89864.25
86,9,7247.0,0.0,0.0,128233.0
86,10,3480.0,0.0,0.0,55876.246
86,11,5894.0,0.0,0.0,97521.3
86,12,6561.0,0.0,0.0,111150.64
86,13,6908.0,0.0,0.0,123597.336
87,0,473.0,0.0,25.0,26513.113
87,1,719.0,0.0,0.0,32493.996
87,2,983.0,0.0,0.0,35496.867
87,3,2857.0,0.0,0.0,54692.836
87,4,4653.0,0.0,0.0,77391.32
87,5,2863.0,0.0,0.0,51070.875
87,6,7777.0,0.0,0.0,140892.02
87,7,7331.0,0.0,0.0,121462.805
87,8,5561.0,0.0,0.0,89861.08
87,9,7247.0,0.0,0.0,128228.46
87,10,3480.0,0.0,0.0,55874.27
87,11,5894.0,0.0,0.0,97517.85
87,12,6561.0,0.0,0.0,111146.734
87,13,6908.0,0.0,0.0,123592.98
88,0,473.0,0.0,25.0,26510.906
88,1,719.0,0.0,0.0,32491.297
88,2,983.0,0.0,0.0,35494.125
88,3,2857.0,0.0,0.0,54689.54
88,4,4653.0,0.0,0.0,77386.61
88,5,2863.0,0.0,0.0,51067.78
88,6,7777.0,0.0,0.0,140886.23
88,7,7331.0,0.0,0.0,121458.52
88,8,5561.0,0.0,0.0,89857.89
88,9,7247.0,0.0,0.0,128223.92
88,10,3480.0,0.0,0.0,55872.29
88,11,5894.0,0.0,0.0,97514.41
88,12,6561.0,0.0,0.0,111142.83
88,13,6908.0,0.0,0.0,123588.62
89,0,473.0,0.0,21.0,26512.7
89,1,719.0,0.0,0.0,32488.594
89,2,983.0,0.0,0.0,35491.39
89,3,2857.0,0.0,0.0,54686.24
89,4,4653.0,0.0,0.0,77381.89
89,5,2863.0,0.0,0.0,51064.688
89,6,7777.0,0.0,0.0,140880.44
89,7,7331.0,0.0,0.0,121454.24
89,8,5561.0,0.0,0.0,89854.71
89,9,7247.0,0.0,0.0,128219.38
89,10,3480.0,0.0,0.0,55870.312
89,11,5894.0,0.0,0.0,97510.96
89,12,6561.0,0.0,0.0,111138.92
89,13,6908.0,0.0,0.0,123584.25
90,0,472.0,1.0,20.0,26511.492
90,1,719.0,0.0,0.0,32485.895
90,2,983.0,0.0,0.0,35488.652
90,3,2857.0,0.0,0.0,54682.94
90,4,4653.0,0.0,0.0,77377.18
90,5,2863.0,0.0,0.0,51061.6
90,6,7777.0,0.0,0.0,140874.66
90,7,7331.0,0.0,0.0,121449.95
90,8,5561.0,0.0,0.0,89851.53
90,9,7247.0,0.0,0.0,128214.84
90,10,3480.0,0.0,0.0,55868.336
90,11,5894.0,0.0,0.0,97507.516
90,12,6561.0,0.0,0.0,111135.016
90,13,6908.0,0.0,0.0,123579.89
91,0,473.0,1.0,20.0,26509.285
91,1,720.0,0.0,0.0,32483.191
91,2,949.0,0.0,0.0,35107.918
